session	block	trial3	side	ecc	tarDur	sigma	soa	tedfTOn	tedfSac	tedfTOf	PeakLum	sacRT	sacOnset	sacOffset	sacDur	sacVPeak	sacDist	sacxOnset	sacyOnset	sacxOffset	sacyOffset	errorChange	largerAmp	blink	id	id_n	plf	sacXresp	gain	tarX	tarX_s	sacXresp_s	sacErr	session_number
small	10	3	1	8	0.8	0.300000598707988	0.52	534	714	1351	145.9493	165	165	211	47	402.5521	7.4436	-0.0277476872391032	0.416667699355539	6.7844523127609	0.755067699355539	-6.6103	1	0	xc	9	146	6.64994142912925	0.831242678641156	8	8	6.8122	1.4309728895274	2
small	10	4	-1	8	0.8	0.300000598707988	0.75	751	917	1568	145.9493	155	155	210	56	372.4899	7.5062	-1.22904832453099	0.372369508144846	-8.01924832453099	0.319069508144846	-5.7866	0	0	xc	9	146	8.22531116562188	1.02816389570273	8	-8	-6.7902	0.31964957222722	2
small	10	5	1	8	0.8	0.300000598707988	0.59	600	779	1418	145.9493	163	163	199	37	374.9528	7.5107	-0.00144603028609028	0.112566706855537	6.36925396971391	0.339266706855537	-6.253	0	0	xc	9	146	6.24004897459443	0.780006121824304	8	8	6.3707	1.66566338546371	2
small	10	6	1	9	0.8	0.300000598707988	0.54	550	729	1351	145.9493	166	166	203	38	372.6182	7.8981	0.284559183229751	0.766259314776644	7.07825918322975	0.866259314776644	-6.6646	0	0	xc	9	146	6.88488649671201	0.764987388523556	9	9	6.7937	2.10795943207598	2
small	10	7	-1	7	0.8	0.300000598707988	0.56	567	740	1384	145.9493	161	161	214	54	345.8991	6.7515	-0.951532696197989	0.183647351116491	-6.88573269619799	0.408647351116491	-5.391	0	0	xc	9	146	7.05996124953261	1.00856589279037	7	-7	-5.9342	0.424322606388943	2
small	10	9	1	10	0.8	1.51875053634257	0.52	533	749	1351	50.44071	202	202	250	49	414.7521	8.2743	0.166778319267275	0.614530835003033	7.90817831926728	0.305630835003033	-7.7427	1	0	xc	9	50	7.74356819909575	0.774356819909575	10	10	7.7414	2.11403125598656	2
small	10	10	-1	10	0.8	0.90937556752528	0.72	733	916	1551	57.34494	172	172	228	57	380.804	9.0791	-1.01150778248698	0.910309785484191	-9.20470778248698	0.814909785484191	-7.7153	0	0	xc	9	57	9.28386892081766	0.928386892081766	10	-10	-8.1932	1.13866925387255	2
small	10	11	-1	7	0.8	0.300000598707988	0.73	734	927	1551	145.9493	182	182	236	55	300.3671	6.5478	-0.833191013522601	1.56788422152819	-6.7215910135226	1.66028422152819	-4.5935	1	0	xc	9	146	6.86499450384731	0.980713500549615	7	-7	-5.8884	1.68346525357871	2
small	10	13	1	9	0.8	0.300000598707988	0.54	550	724	1351	145.9493	160	160	196	37	422.1722	9.3782	0.276128614149042	0.209854162023889	8.29272861414904	0.335954162023889	-7.7034	1	0	xc	9	146	8.11962907110221	0.902181007900245	9	9	8.0166	0.783005754911614	2
small	10	14	1	9	0.8	1.51875053634257	0.67	684	947	1501	50.44071	249	249	297	49	362.8794	7.9971	0.594751088566829	1.07541962578111	7.97075108856683	1.09251962578111	-7.136	0	0	xc	9	50	7.74925582209771	0.861028424677523	9	9	7.376	1.50098382882803	2
small	10	15	1	6	0.8	0.300000598707988	0.6	617	807	1434	145.9493	174	174	216	43	368.2606	5.7607	0.259476397819687	0.562580631530981	5.52397639781969	0.72268063153098	-4.7835	0	0	xc	9	146	5.35273084679128	0.892121807798546	6	6	5.2645	0.865370305142681	2
small	10	16	1	6	0.8	0.300000598707988	0.5	517	723	1334	145.9493	189	189	241	53	265.1118	5.3919	-0.0653954699536171	0.704237197926248	4.90300453004638	1.00563719792625	-4.4172	0	0	xc	9	146	4.78858850175895	0.798098083626492	6	6	4.9684	1.48818857506423	2
small	10	17	-1	6	0.8	1.51875053634257	0.66	667	893	1468	50.44071	214	214	258	45	361.681	6.2959	-0.98596452656469	0.28058934354162	-6.85886452656469	0.51968934354162	-3.5935	0	0	xc	9	50	7.25825986652385	1.20970997775398	6	-6	-5.8729	1.0038552130571	2
small	10	18	-1	9	0.8	0.90937556752528	0.73	734	946	1551	57.34494	200	200	256	57	331.6232	7.9537	-0.777230783775716	0.783137086874082	-7.98723078377572	0.854437086874081	-6.6493	0	0	xc	9	57	8.04667542967684	0.894075047741871	9	-9	-7.21	1.32505253509339	2
small	10	19	1	10	0.8	1.51875053634257	0.75	751	968	1568	50.44071	201	201	247	47	335.1281	9.3903	-0.182394253299667	0.558980446343228	8.16570574670033	0.381680446343228	-8.252	0	0	xc	9	50	8.07336344206648	0.807336344206648	10	10	8.3481	1.87358356387137	2
small	10	20	-1	10	0.8	0.300000598707988	0.74	751	914	1568	145.9493	152	152	210	59	409.4249	9.2725	-0.809354946800505	1.20741944029158	-9.3103549468005	1.15761944029158	-7.4885	1	0	xc	9	146	9.41063165585494	0.941063165585494	10	-10	-8.501	1.34747655561925	2
small	10	21	-1	9	0.8	1.51875053634257	0.69	701	931	1518	50.44071	219	219	274	56	322.6807	7.4152	-0.36471287589339	0.856554086984923	-7.06171287589339	0.988254086984923	-6.2087	0	0	xc	9	50	7.10875487987545	0.789861653319495	9	-9	-6.697	2.17568451663376	2
small	10	22	1	9	0.8	1.51875053634257	0.73	734	948	1551	50.44071	200	200	248	49	325.3401	6.9455	0.444831947855118	0.753884404612601	6.88293194785512	0.791284404612601	-6.3061	0	0	xc	9	50	6.65161690257258	0.739068544730287	9	9	6.4381	2.26011241897292	2
small	11	1	-1	8	0.8	0.90937556752528	0.71	717	915	1518	57.34494	185	185	239	55	335.9433	7.9494	-0.590320487073147	0.616710411287862	-7.89542048707315	0.475910411287862	-6.3325	0	0	xc	9	57	8.05591089545655	1.00698886193207	8	-8	-7.3051	0.487265424687818	2
small	11	2	1	7	0.8	0.90937556752528	0.66	667	848	1484	57.34494	169	169	216	48	372.2517	7.8476	0.941829807851846	0.875932125048164	8.30832980785185	0.920932125048164	-4.8564	0	0	xc	9	57	8.29988089106361	1.18569727015194	7	7	7.3665	1.59995089457751	2
small	11	3	1	6	0.8	0.90937556752528	0.65	651	838	1468	57.34494	173	173	225	53	337.6306	5.9115	0.823882821208114	1.14464956385549	6.13548282120811	1.13964956385549	-4.3993	0	0	xc	9	57	5.97917487476783	0.996529145794638	6	6	5.3116	1.14767448487737	2
small	11	4	-1	9	0.8	1.51875053634257	0.7	701	899	1518	50.44071	184	184	243	60	356.3871	8.5241	-0.639561458378531	1.09216274559668	-8.57276145837853	1.09856274559668	-7.1014	0	0	xc	9	50	8.69963811821472	0.966626457579413	9	-9	-7.9332	1.17871662305228	2
small	11	5	1	9	0.8	0.300000598707988	0.65	650	826	1468	145.9493	161	161	208	48	406.8792	9.4217	0.0544969577653125	0.780471688083727	8.88139695776531	0.690371688083728	-8.1867	0	0	xc	9	146	8.73162823415621	0.970180914906245	9	9	8.8269	0.700485366967004	2
small	11	6	1	6	0.8	1.51875053634257	0.73	734	957	1551	50.44071	209	209	254	46	309.9941	5.7201	0.124258058360437	0.755376409054089	5.34935805836044	1.00777640905409	-4.1808	0	0	xc	9	50	5.20100202395567	0.866833670659279	6	6	5.2251	1.19956168114293	2
small	11	7	-1	7	0.8	0.300000598707988	0.65	667	843	1468	145.9493	166	166	210	45	340.0585	6.9802	-1.05967816782517	0.882776926171017	-7.67437816782517	1.02097692617102	-4.4821	0	0	xc	9	146	7.99856622156195	1.14265231736599	7	-7	-6.6147	1.22359298666381	2
small	11	8	-1	6	0.8	0.90937556752528	0.5	517	730	1334	57.34494	201	201	252	52	318.0512	5.5684	-0.858711731976531	0.519273257023858	-5.69461173197653	1.04427325702386	-3.8826	0	0	xc	9	57	5.8141268409979	0.969021140166316	6	-6	-4.8359	1.08801131868266	2
small	11	9	-1	7	0.8	1.51875053634257	0.6	617	855	1418	50.44071	227	227	281	55	356.0546	7.229	-1.47834264523186	0.915265419128361	-7.95804264523186	0.927465419128361	-4.5771	0	0	xc	9	50	8.44417760402122	1.20631108628875	7	-7	-6.4797	1.33343084326177	2
small	11	10	1	7	0.8	0.300000598707988	0.79	801	985	1618	145.9493	167	167	200	34	314.4459	6.8638	0.300829081317228	0.438953429926987	6.03222908131723	0.429353429926987	-5.5761	0	0	xc	9	146	5.85801684991312	0.836859549987589	7	7	5.7314	1.05873741732224	2
small	11	11	-1	7	0.8	0.300000598707988	0.61	617	800	1418	145.9493	173	173	225	53	337.9763	6.6103	-1.32429656337448	0.630337306789217	-7.18499656337448	0.714037306789217	-4.7666	0	0	xc	9	146	7.42290294564667	1.06041470652095	7	-7	-5.8607	0.737613044859678	2
small	11	12	-1	8	0.8	0.90937556752528	0.78	784	980	1601	57.34494	185	185	240	56	330.5192	7.2803	-1.40701959030596	0.384617067011856	-8.07681959030596	0.595417067011856	-5.6926	0	0	xc	9	57	8.27942340217543	1.03492792527193	8	-8	-6.6698	0.600352174264221	2
small	11	13	1	7	0.8	1.51875053634257	0.66	667	895	1468	50.44071	212	212	244	33	331.1722	5.9645	0.0365599895697938	0.609892727819338	4.78335998956979	0.973692727819338	-4.5739	0	0	xc	9	50	4.67263855099774	0.667519792999677	7	7	4.7468	2.42106804201127	2
small	11	14	1	10	0.8	0.300000598707988	0.66	667	842	1468	145.9493	161	161	208	48	448.7069	9.6827	0.321042165345652	0.233364306364027	9.32164216534565	-0.163035693635973	-8.994	0	0	xc	9	146	9.15998371667006	0.915998371667006	10	10	9.0006	0.697674701588282	2
small	11	15	-1	10	0.8	1.51875053634257	0.72	734	954	1534	50.44071	208	208	266	59	365.964	9.1587	-1.11037307383989	0.76073181972652	-9.51237307383989	0.69343181972652	-7.7902	0	0	xc	9	50	9.60975386586147	0.960975386586147	10	-10	-8.402	0.847719120773848	2
small	11	16	-1	6	0.8	1.51875053634257	0.55	567	815	1384	50.44071	237	237	291	55	308.3086	6.3555	-1.23968573880291	0.434195284915949	-6.82098573880291	0.894295284915949	-3.1064	0	0	xc	9	50	7.2570809405136	1.2095134900856	6	-6	-5.5813	1.21399408562837	2
small	11	17	-1	10	0.8	0.300000598707988	0.62	634	802	1451	145.9493	158	158	216	59	399.1602	9.1769	-1.23839584031419	0.649454718870276	-9.62199584031419	0.815254718870276	-7.4681	1	0	xc	9	146	9.72981755721647	0.972981755721647	10	-10	-8.3836	0.898625284186921	2
small	11	19	-1	6	0.8	0.90937556752528	0.77	784	974	1601	57.34494	178	178	230	53	314.4459	5.401	-1.07710338909949	0.429910138456593	-5.71540338909949	0.725810138456593	-4.144	0	0	xc	9	57	5.82420526128539	0.970700876880899	6	-6	-4.6383	0.779612460150834	2
small	11	20	1	6	0.8	0.90937556752528	0.75	768	976	1585	57.34494	191	191	225	35	318.0243	5.4895	0.226391604160342	0.0419615604714187	4.82569160416034	0.181161560471419	-4.5198	0	0	xc	9	57	4.6633432472624	0.777223874543734	6	6	4.5993	1.18820020178922	2
small	12	1	1	7	0.8	0.300000598707988	0.69	701	892	1502	145.9493	175	175	206	32	339.0231	6.6047	-0.0909108711708728	-0.0139909983590057	5.27688912882913	0.477509001640994	-5.2447	0	0	xc	9	146	5.19395103880127	0.741993005543038	7	7	5.3678	1.78805087203788	2
small	12	2	1	9	0.8	0.90937556752528	0.65	650	837	1451	57.34494	173	173	210	38	371.6736	8.855	0.283889174315198	0.402152478621576	7.9194891743152	0.588852478621576	-7.4139	0	0	xc	9	57	7.7572159071668	0.861912878574089	9	9	7.6356	1.23054901812192	2
small	12	3	-1	10	0.8	0.90937556752528	0.69	700	885	1518	57.34494	173	173	221	49	360.0909	9.425	-1.1178082699288	0.453192007999728	-10.1365082699288	0.361592007999728	-8.4381	0	0	xc	9	57	10.3188787185355	1.03188787185355	10	-10	-9.0187	0.386501342828495	2
small	12	4	-1	9	0.8	1.51875053634257	0.67	684	903	1501	50.44071	207	207	257	51	386.0478	9.029	-0.978303214406084	0.615327606292617	-9.61230321440608	0.597427606292617	-7.1738	0	0	xc	9	50	9.86104237255872	1.09567137472875	9	-9	-8.634	0.855473536196503	2
small	12	5	-1	8	0.8	0.300000598707988	0.64	650	825	1468	145.9493	164	164	219	56	347.4683	8.0171	-0.921295669575933	0.390259289948296	-8.10589566957593	0.404459289948296	-6.2284	0	0	xc	9	146	8.28470530579299	1.03558816322412	8	-8	-7.1846	0.418092346330825	2
small	12	6	1	8	0.8	0.90937556752528	0.67	684	875	1501	57.34494	175	175	210	36	333.2959	7.5524	0.119614354146142	0.328587075346002	6.50811435414614	0.353287075346002	-6.2673	0	0	xc	9	57	6.37193297426691	0.796491621783363	8	8	6.3885	1.53314530880517	2
small	12	7	1	8	0.8	0.90937556752528	0.7	701	903	1518	57.34494	188	188	233	46	355.8053	6.6964	-0.208373153611792	0.232910978796437	5.92002684638821	0.236310978796437	-6.0513	0	0	xc	9	57	5.87278694808462	0.734098368510577	8	8	6.1284	2.09335405472785	2
small	12	8	1	10	0.8	1.51875053634257	0.76	767	990	1568	50.44071	207	207	244	38	378.9136	8.5298	0.19184179682173	0.376831016542059	7.47594179682173	0.231831016542059	-7.2778	0	0	xc	9	50	7.32261696523715	0.732261696523715	10	10	7.2841	2.534682511334	2
small	12	10	-1	10	0.8	1.51875053634257	0.75	751	958	1568	50.44071	196	196	253	58	365.7916	8.7935	-0.768140804838612	0.425847204757364	-8.94504080483861	0.424447204757364	-7.9933	0	0	xc	9	50	8.99232393436854	0.899232393436854	10	-10	-8.1769	1.13714305743908	2
small	12	11	-1	7	0.8	0.90937556752528	0.61	617	804	1418	57.34494	174	174	229	56	310.8828	7.2044	-0.825720968835103	0.0635595595491739	-7.3227209688351	0.164659559549174	-5.2895	0	0	xc	9	57	7.53437593187767	1.07633941883967	7	-7	-6.497	0.36230041992357	2
small	12	12	-1	10	0.8	0.300000598707988	0.69	701	881	1518	145.9493	168	168	225	58	367.3509	9.0877	-0.784498705367173	0.134768096956918	-9.20859870536717	0.411468096956918	-8.0408	0	0	xc	9	146	9.27968715576118	0.927968715576118	10	-10	-8.4241	0.891976459308127	2
small	12	13	1	10	0.8	0.90937556752528	0.79	801	976	1618	57.34494	161	161	201	41	383.8559	9.9669	0.757125975408421	0.193772832952914	9.41342597540842	0.189472832952914	-8.5766	0	0	xc	9	57	9.2286615919316	0.92286615919316	10	10	8.6563	0.616416288519993	2
small	12	14	1	6	0.8	0.90937556752528	0.53	550	771	1351	57.34494	208	208	240	33	290.1302	4.751	0.630653063377424	0.188673783442651	4.52555306337742	0.368973783442651	-3.7214	1	0	xc	9	57	4.24458288682638	0.70743048113773	6	6	3.8949	1.51991296520021	2
small	12	15	1	8	0.8	0.90937556752528	0.68	684	880	1501	57.34494	183	183	227	45	324.6393	6.9991	0.845782548467895	0.284870964265067	7.30668254846789	0.453470964265067	-6.1777	0	0	xc	9	57	7.09015089163237	0.886268861454047	8	8	6.4609	0.828447345357846	2
small	12	16	-1	8	0.8	0.300000598707988	0.75	767	942	1568	145.9493	163	163	219	57	356.3511	7.754	-0.589285579349963	-0.0736356088071722	-7.51038557934996	0.454664391192828	-6.364	0	0	xc	9	146	7.61030856985774	0.951288571232218	8	-8	-6.9211	0.668163145891194	2
small	12	17	1	6	0.8	0.90937556752528	0.79	801	1004	1618	57.34494	188	188	224	37	307.6191	5.5053	0.664348669936021	0.0648540799326068	5.41174866993602	0.119554079932607	-4.6844	0	0	xc	9	57	5.20710015904064	0.867850026506773	6	6	4.7474	0.600277273724879	2
small	12	18	-1	8	0.8	0.300000598707988	0.79	801	968	1618	145.9493	156	156	209	54	332.3491	7.8553	-1.1895147136202	0.388940046125357	-8.2368147136202	0.722640046125357	-5.948	0	0	xc	9	146	8.4444311305494	1.05555389131867	8	-8	-7.0473	0.760453709867389	2
small	12	19	-1	6	0.8	0.90937556752528	0.56	567	804	1384	57.34494	224	224	266	43	327.3903	5.1269	-1.07017573992304	0.36802230534659	-5.89377573992304	0.64232230534659	-4.5057	0	0	xc	9	57	6.03415132497967	1.00569188749661	6	-6	-4.8236	0.651046494019172	2
small	12	20	1	8	0.8	0.90937556752528	0.72	734	943	1551	57.34494	194	194	232	39	324.6809	7.1054	0.487765581164503	0.188400873106646	6.4684655811645	0.0508008731066463	-5.9678	1	0	xc	9	57	6.25825354470779	0.782281693088474	8	8	5.9807	1.53237671764687	2
small	12	21	-1	6	0.8	0.90937556752528	0.75	768	961	1585	57.34494	182	182	231	50	310.7347	5.3005	-1.02199076017928	0.34737576485097	-5.50499076017928	0.61047576485097	-4.1031	0	0	xc	9	57	5.55101535413571	0.925169225689285	6	-6	-4.483	0.785948348797974	2
small	1	1	-1	8	0.8	0.300000598707988	0.77	784	1139	1584	145.9493	341	341	395	55	360.4725	7.7803	-0.526028033472803	0.353069874476987	-7.5850280334728	0.385869874476987	-6.9139	0	0	dm	10	146	7.61078167115903	0.951347708894879	8	-8	-7.059	0.566654474113048	1
small	1	3	-1	8	0.8	0.90937556752528	0.55	550	822	1352	57.34494	258	258	315	58	372.9383	7.8095	-0.756453857600532	0.191086318516833	-7.79395385760053	0.149886318516833	-7.0224	0	0	dm	10	57	7.83053770619489	0.978817213274361	8	-8	-7.0375	0.254795842344869	1
small	1	4	-1	6	0.8	0.90937556752528	0.54	551	826	1352	57.34494	260	260	316	57	341.1227	6.1476	-0.767578736857434	0.0500026937531639	-6.25477873685743	-0.0954973062468361	-5.0758	0	0	dm	10	57	6.35718009615942	1.05953001602657	6	-6	-5.4872	0.272088111197589	1
small	1	5	-1	9	0.8	0.300000598707988	0.7	718	971	1535	145.9493	239	239	297	59	393.1746	8.3349	-0.379402675196942	-0.146680999526138	-7.94620267519694	-0.335380999526138	-7.5452	0	0	dm	10	146	7.94896875328283	0.883218750364759	9	-9	-7.5668	1.10587938610195	1
small	1	7	-1	8	0.8	0.90937556752528	0.71	717	976	1518	57.34494	246	246	300	55	355.0666	7.3271	-0.345225676555951	-0.0305647610343968	-6.94422567655595	-0.201364761034397	-6.5832	0	0	dm	10	57	6.94476235578884	0.868095294473605	8	-8	-6.599	1.07480565174834	1
small	1	9	-1	10	0.8	1.51875053634257	0.6	600	972	1401	50.44071	358	358	414	57	381.6793	8.0513	-1.01884774485488	0.0150514095138642	-8.31804774485488	-0.141548590486136	-7.2996	0	0	dm	10	50	8.17535253071694	0.817535253071694	10	-10	-7.2992	1.68789792110079	1
small	1	10	1	8	0.8	0.90937556752528	0.69	700	929	1501	57.34494	214	214	269	56	398.3382	7.447	0.794631116002253	0.0720675124029276	7.65633111600225	-0.271532487597072	-6.7804	0	0	dm	10	57	7.56318545053734	0.945398181317167	8	8	6.8617	0.437993371695179	1
small	1	11	-1	9	0.8	0.90937556752528	0.56	567	788	1385	57.34494	206	206	266	61	373.3113	8.4203	-0.353389097872233	-0.138616452084114	-8.14588909787223	-0.294016452084114	-7.7892	0	0	dm	10	57	8.16044541667636	0.906716157408485	9	-9	-7.7925	0.903300120242236	1
small	1	13	1	9	0.8	0.90937556752528	0.8	800	1054	1617	57.34494	238	238	295	58	375.6861	9.1728	0.510591609650245	0.084799516334648	9.24449160965024	-0.565300483665352	-8.2013	1	0	dm	10	57	9.20262011801068	1.02251334644563	9	9	8.7339	0.615906473437038	1
small	1	15	-1	9	0.8	0.90937556752528	0.73	735	975	1551	57.34494	226	226	290	65	379.5842	8.5336	-0.43742676528553	-0.259084582060058	-8.34092676528553	-0.535984582060058	-7.8657	1	0	dm	10	57	8.35798886094987	0.92866542899443	9	-9	-7.9035	0.849503973459272	1
small	1	17	1	10	0.8	1.51875053634257	0.76	768	1041	1569	50.44071	259	259	323	65	397.4101	10.1641	0.558655773481355	0.148431253011323	10.0624557734814	-0.298368746988677	-9.152	0	0	dm	10	50	10.0112713444502	1.00112713444502	10	10	9.5038	0.304835419235933	1
small	1	18	1	10	0.8	0.300000598707988	0.57	583	807	1400	145.9493	210	210	247	38	391.0702	8.8167	0.428939222127876	-0.194652978172824	8.08753922212788	-0.388252978172824	-7.6418	0	0	dm	10	146	7.95897158772057	0.795897158772057	10	10	7.6586	1.95147293139293	1
small	1	19	-1	10	0.8	0.90937556752528	0.62	634	869	1435	57.34494	221	221	283	63	369.591	9.1356	-0.458176423152993	-0.0629372753352812	-8.90167642315299	-0.427737275335281	-8.416	0	0	dm	10	57	8.89679152837047	0.889679152837048	10	-10	-8.4435	1.17867461844618	1
small	1	20	-1	8	0.8	0.90937556752528	0.74	750	1001	1568	57.34494	237	237	294	58	364.0257	7.3666	-0.407891166152353	-0.0765216381999872	-7.01049116615235	0.160278361800013	-6.5594	1	0	dm	10	57	7.00448216416921	0.875560270521151	8	-8	-6.6026	1.00240554942789	1
small	1	21	1	9	0.8	1.51875053634257	0.64	650	894	1468	50.44071	229	229	269	41	330.9468	7.9677	0.79609498935456	-0.310706066492037	7.82989498935456	-0.747006066492037	-6.9914	0	0	dm	10	50	7.66877453118186	0.852086059020207	9	9	7.0338	1.38822325269154	1
small	1	23	1	9	0.8	0.300000598707988	0.77	784	1037	1585	145.9493	238	238	300	63	400.2778	9.2684	0.358682039608307	0.270509440062323	9.00608203960831	-0.248190559937677	-8.1063	1	0	dm	10	146	8.95381960423378	0.994868844914864	9	9	8.6474	0.248265070535456	1
small	1	24	-1	9	0.8	1.51875053634257	0.63	634	892	1434	50.44071	243	243	306	64	355.6172	8.2989	-0.599230019134824	0.368224881735702	-8.31923001913482	0.380224881735702	-7.6453	1	0	dm	10	50	8.32065913799504	0.924517681999449	9	-9	-7.72	0.779755556272669	1
small	1	25	1	10	0.8	1.51875053634257	0.5	517	754	1317	50.44071	223	223	282	60	370.8527	9.0237	0.752058809397121	-0.103059741200431	9.08805880939712	-0.384759741200431	-8.3069	0	0	dm	10	50	8.96517605558065	0.896517605558065	10	10	8.336	0.989786236298938	1
small	1	26	-1	9	0.8	1.51875053634257	0.78	784	1029	1602	50.44071	231	231	292	62	338.0118	8.3755	-0.436351478508306	-0.0431444284757427	-8.12475147850831	0.208755571524257	-7.5899	0	0	dm	10	50	8.12765457620748	0.90307273068972	9	-9	-7.6884	0.89979934597432	1
small	1	27	1	9	0.8	1.51875053634257	0.61	618	867	1419	50.44071	233	233	267	35	380.0629	7.3404	0.398239113451979	-0.0700291798210325	6.78073911345198	-0.333329179821032	-6.3813	0	0	dm	10	50	6.63952332516529	0.737724813907254	9	9	6.3825	2.24415401090969	1
small	2	1	-1	10	0.8	1.51875053634257	0.67	684	1009	1484	50.44071	310	310	371	62	333.5886	9.7469	-0.561169418403468	0.495586005031775	-9.69006941840347	0.119486005031775	-9.0685	1	0	dm	10	50	9.72276658288246	0.972276658288246	10	-10	-9.1289	0.332165426869231	1
small	2	2	1	10	0.8	0.90937556752528	0.68	684	894	1501	57.34494	196	196	237	42	382.6103	9.6584	0.118422922259308	-0.201798873650366	8.73042292225931	-0.617298873650366	-8.5249	0	0	dm	10	57	8.67183566609606	0.867183566609606	10	10	8.612	1.41169538347854	1
small	2	3	-1	7	0.8	0.90937556752528	0.67	684	890	1501	57.34494	193	193	245	53	324.2159	6.3227	-0.529783868210396	0.28021618439838	-6.0341838682104	0.15411618439838	-5.5059	0	0	dm	10	57	6.00074754711104	0.857249649587292	7	-7	-5.5044	0.978035070290707	1
small	2	4	1	6	0.8	1.51875053634257	0.59	600	825	1418	50.44071	208	208	237	30	285.9829	4.5253	0.33361020655199	-0.0371688205572616	4.06161020655199	-0.281368820557262	-3.7242	1	0	dm	10	50	3.91363684081604	0.652272806802673	6	6	3.728	1.9587045220056	1
small	2	5	1	9	0.8	1.51875053634257	0.55	567	797	1368	50.44071	216	216	253	38	359.2449	8.2216	0.36960514292625	0.123546111746325	7.48380514292625	-0.183953888253675	-7.0782	1	0	dm	10	50	7.37715457645866	0.81968384182874	9	9	7.1142	1.52731328731879	1
