"vpcode" "vp" "session" "block" "trial3" "side" "ecc" "tarDur" "sigma" "soa" "tFix" "tOn" "tOff" "tSac" "sacRT_fd" "tedfTOn" "tedfSac" "tedfTOf" "tedfFix" "cxm" "cym" "tarx" "tary" "gap" "PeakLum" "tedfFixOff" "sacNumber" "sacRT" "largebef" "sacType" "sacOnset" "sacOffset" "sacDur" "sacVPeak" "sacDist" "sacAngle1" "sacAmp" "sacAngle2" "sacxOnset" "sacyOnset" "sacxOffset" "sacyOffset" "sacNumberAfterOnset" "sacNumberAfterPrimary" "errorChange" "sameDir" "largerAmp" "blink" "id" "id_n" "tarX" "sacXresp" "gain" "sigmaf" "tarX_s" "sacXresp_s" "sacErr" "unique_trial" "primary_error" "primary_xerror" "primary_RT" "primary_xresp" "primary_xresp_s" "s2_dir" "primary_xerr_sacdir" "undershoot" "undershoot_label" "sacXresp_sacdir"
"18686" "20ml02" 31 2 4 28 -1 12 0.5 0.90937556752528 0.7 1113.71 1114.41 1114.93 1114.6 0.19 701 890 1218 1080746 966 599 91.25 149.75 0 19.05 NA 2 15 1 2 231 238 8 84.0457 0.5973 2.9363 0.5973 2.9363 -11.9968 0.5852 -12.1145 0.6299 2 2 0.077 1 0 0 "ml" 20 12 0.117699999999999 36.7812500000038 "0.9" -12 -0.117699999999999 0.640222039608135 "20ml02_4_2_28" 0.74555993722839 0.4671 181 11.4571813172447 -9.859 "same as primary" -0.4671 1 "after
undershoot" 0.117699999999999
"18694" "20ml02" 31 2 4 35 1 11 0.5 0.300000598707988 0.68 1130.09 1130.77 1131.29 1130.99 0.22 684 904 1201 1097126 968 591 379.75 147.75 0 175 NA 2 151 1 2 405 418 14 189.6943 1.8017 -3.1006 1.8066 -3.0575 11.8588 1.2991 10.9404 1.2337 2 2 -0.2457 0 0 0 "ml" 20 11 0.9184 1.06939916162087 "0.3" 11 -0.9184 1.23513879786848 "20ml02_4_2_35" 1.58474855103262 0.9626 207 11.9839608965543 11.7238 "opposite to primary" 0.9626 0 "after
overshoot" -0.9184
"18727" "20ml02" 31 2 5 17 1 11 0.5 0.300000598707988 0.79 1203.35 1204.15 1204.67 1204.32 0.17 800 969 1317 1170385 988 586 384.75 146.5 0 175 NA 2 165 1 2 373 384 12 117.2069 1.1403 -3.0329 1.1403 -3.0329 12.0643 0.8743 11.5721 0.8092 2 2 -0.2527 0 0 0 "ml" 20 11 0.492199999999999 0.462463591092736 "0.3" 11 -0.492199999999999 0.99101112506369 "20ml02_5_2_17" 2.14000974296848 1.8393 156 13.0141662518666 11.8843 "opposite to primary" 1.8393 0 "after
overshoot" -0.492199999999999
"18738" "20ml02" 31 2 5 27 1 10 0.5 0.300000598707988 0.75 1226.35 1227.12 1227.64 1227.3 0.18 768 944 1285 1193386 958 602 364.75 150.5 0 175 NA 2 201 1 2 422 433 12 114.852 0.9956 -3.0834 0.9958 -3.0794 10.0893 0.3029 9.7006 0.2812 2 2 0.0454 0 0 0 "ml" 20 10 0.3887 4.35274356103025 "0.3" 10 -0.3887 0.410747854528785 "20ml02_5_2_27" 0.715175740640019 0.5497 167 10.6132922761098 9.5128 "opposite to primary" 0.5497 0 "after
overshoot" -0.3887
"18759" "20ml02" 31 2 5 47 -1 11 0.5 0.300000598707988 0.56 1273.76 1274.32 1274.84 1274.5 0.18 567 743 1084 1240791 954 609 100.75 152.25 0 175 NA 2 18 1 2 218 226 9 96.6485 0.564 3.0778 0.564 3.0778 -11.6004 0.2332 -11.7975 0.2591 2 2 0.174 1 0 0 "ml" 20 11 0.197099999999999 0.328281145902729 "0.3" -11 -0.197099999999999 0.838533875284713 "20ml02_5_2_47" 0.263544000121422 -0.0709999999999997 167 11.084241182181 -9.342 "same as primary" 0.0709999999999997 0 "after
overshoot" 0.197099999999999
"18761" "20ml02" 31 2 5 48 -1 11 0.5 0.300000598707988 0.67 1275.99 1276.68 1277.19 1276.86 0.19 684 872 1201 1243026 954 603 100.75 150.75 0 175 NA 2 195 1 2 430 450 21 109.1439 0.4644 -0.0774 0.9459 -0.1291 -11.639 0.3234 -11.2334 0.3186 2 2 -0.2518 0 0 0 "ml" 20 11 0.4056 0.634741784037559 "0.3" -11 0.4056 0.394944958190379 "20ml02_5_2_48" 0.83632974358204 -0.721 176 11.8123028391167 -10.4846 "opposite to primary" 0.721 0 "after
overshoot" -0.4056
"18777" "20ml02" 31 2 6 16 -1 12 0.5 0.300000598707988 0.55 1322.98 1323.53 1324.05 1323.74 0.21 550 756 1068 1290014 965 599 91 149.75 0 175 NA 2 17 1 2 250 257 8 96.6285 0.517 3.0527 0.5184 3.0258 -11.9271 0.6783 -12.0453 0.7112 2 2 0.0483 1 0 0 "ml" 20 12 0.1182 1.62139917695472 "0.3" -12 -0.1182 0.712641235124659 "20ml02_6_2_16" 0.798943058046066 0.4155 196 11.5404904752689 -10.4352 "same as primary" -0.4155 1 "after
undershoot" 0.1182
"18779" "20ml02" 31 2 6 17 -1 11 0.5 0.300000598707988 0.5 1325.17 1325.68 1326.2 1325.89 0.21 517 722 1034 1292199 955 609 101 152.25 0 175 NA 2 134 1 2 388 398 11 147.8531 1.0897 0 1.0915 0.0567 -11.5331 0.2558 -11.0815 0.2783 2 2 -0.1584 0 0 0 "ml" 20 11 0.451599999999999 0.84712061526918 "0.3" -11 0.451599999999999 0.289988172172591 "20ml02_6_2_17" 0.739944112754471 -0.694800000000001 196 11.8015017408448 -10.2304 "opposite to primary" 0.694800000000001 0 "after
overshoot" -0.451599999999999
"18789" "20ml02" 31 2 6 26 -1 12 0.5 0.300000598707988 0.5 1345.92 1346.43 1346.95 1346.64 0.2 517 719 1034 1312949 952 615 87.75 153.75 0 175 NA 2 292 1 2 543 550 8 92.4845 0.5598 -0.3229 0.5604 -0.3263 -12.2986 -0.0485 -12.1443 -0.1007 2 2 -0.0905 0 0 0 "ml" 20 12 0.154300000000001 0.516744809109179 "0.3" -12 0.154300000000001 0.175963007476003 "20ml02_6_2_26" 0.22662007854557 -0.221500000000001 192 12.2495165499502 -10.8741 "opposite to primary" 0.221500000000001 0 "after
overshoot" -0.154300000000001
"18796" "20ml02" 31 2 6 32 1 10 0.5 0.300000598707988 0.62 1360 1360.63 1361.15 1360.82 0.19 634 822 1151 1327027 957 610 364.5 152.5 0 175 NA 2 163 1 2 396 404 9 154.8134 0.9052 -3.0931 0.9305 -3.0686 10.0925 -0.1312 9.7549 -0.1532 2 2 0.0218 0 0 0 "ml" 20 10 0.3376 3.64972972972976 "0.3" 10 -0.3376 0.289040222114502 "20ml02_6_2_32" 0.522858183449394 0.5228 179 10.567933690374 9.7281 "opposite to primary" 0.5228 0 "after
overshoot" -0.3376
"18821" "21pc01" 32 1 1 4 1 11 0.5 0.90937556752528 0.52 232.04 232.57 233.09 232.84 0.27 534 806 1051 193609 966 578 379.25 144.5 0 19.05 NA 3 162 1 2 481 496 16 190.7787 1.8137 3.0788 1.8137 3.0788 14.0736 0.2334 13.0029 0.2451 2 2 -1.068 0 0 0 "pc" 21 11 1.0707 0.348353722019781 "0.9" 11 -1.0707 2.01784102941733 "21pc01_1_1_4" 3.5386844335148 3.5376 262 15.3236372525055 12.5378 "opposite to primary" 3.5376 0 "after
overshoot" -1.0707
"18841" "21pc01" 32 1 1 15 1 10 0.5 0.300000598707988 0.68 256.91 257.59 258.11 257.96 0.37 684 1052 1201 218479 970 597 367.75 149.25 0 175 NA 4 177 1 2 576 591 16 191.0383 1.9299 0.0031 1.9339 0.064 9.2137 -0.6475 10.2924 -0.6393 2 2 -0.5071 1 0 0 "pc" 21 10 1.0787 1.3718682436729 "0.3" 10 1.0787 0.702995199130122 "21pc01_1_1_15" 1.88621304470094 -1.4342 361 8.28412136294027 6.9242 "same as primary" -1.4342 1 "after
undershoot" 1.0787
"18851" "21pc01" 32 1 1 20 -1 10 0.5 0.300000598707988 0.71 268.29 269 269.52 269.36 0.36 717 1078 1234 229855 944 601 110.75 150.25 0 175 NA 3 196 1 2 583 598 16 184.1575 2.0562 3.0619 2.0567 3.059 -8.5152 -1.8815 -9.9869 -1.7315 2 2 -0.8482 1 0 0 "pc" 21 10 1.4717 0.991177262931035 "0.3" -10 -1.4717 1.73154955458976 "21pc01_1_1_20" 3.03616464639189 2.3974 349 7.58265691958659 -7.5201 "same as primary" -2.3974 1 "after
undershoot" 1.4717
"18881" "21pc01" 32 1 1 43 1 11 0.5 0.300000598707988 0.53 321.9 322.45 322.96 322.77 0.32 550 873 1067 283465 940 598 372.75 149.5 0 175 NA 2 177 1 2 546 561 16 112.0254 1.1144 3.104 1.1309 3.0284 11.8448 -0.9551 11.2247 -0.9302 2 2 -0.4404 0 0 0 "pc" 21 11 0.620099999999999 0.734019886363636 "0.3" 11 -0.620099999999999 0.956954612298828 "21pc01_1_1_43" 1.61293774523383 1.3449 313 12.4980861147116 11.2201 "opposite to primary" 1.3449 0 "after
overshoot" -0.620099999999999
"18925" "21pc01" 32 1 2 20 1 12 0.5 0.300000598707988 0.73 393.57 394.31 394.82 394.62 0.31 734 1045 1251 355139 959 600 390 150 0 175 NA 2 202 1 2 569 583 15 107.6254 1.0033 -3.0879 1.007 -3.0622 12.3128 -1.0708 11.7614 -1.1154 2 2 0.0127 0 0 0 "pc" 21 12 0.551399999999999 1.76278772378517 "0.3" 12 -0.551399999999999 1.14063452516571 "21pc01_2_1_20" 1.3250633532024 0.9125 302 12.9771114977915 12.119 "opposite to primary" 0.9125 0 "after
overshoot" -0.551399999999999
"18932" "21pc01" 32 1 2 22 1 12 0.5 0.300000598707988 0.55 398.21 398.78 399.29 399.06 0.28 567 849 1084 359776 961 596 390.5 149 0 175 NA 4 184 1 2 521 534 14 121.4325 1.0669 -3.0648 1.0675 -3.0574 12.4188 -0.8573 11.8708 -0.9212 2 2 -0.0092 0 0 0 "pc" 21 12 0.548 1.30850047755492 "0.3" 12 -0.548 0.930216146925004 "21pc01_2_1_22" 1.25517443010922 0.921900000000001 271 12.9797978903365 12.2128 "opposite to primary" 0.921900000000001 0 "after
overshoot" -0.548
"18938" "21pc01" 32 1 2 26 1 10 0.5 1.51875053634257 0.76 407.4 408.17 408.69 408.64 0.47 768 1241 1285 368966 950 610 362.75 152.5 0 6.83 NA 2 16 1 2 543 552 10 84.7497 0.5894 3.0466 0.59 3.0365 9.5965 -1.882 9.3427 -1.8701 2 2 0.0372 0 0 0 "pc" 21 10 0.2538 0.628996282527882 "1.5" 10 -0.2538 1.98225056438383 "21pc01_2_1_26" 1.97206864992069 -0.5024 464 9.45957574975259 8.794 "opposite to primary" -0.5024 1 "after
undershoot" -0.2538
"18976" "21pc01" 32 1 2 52 1 10 0.5 0.90937556752528 0.7 478.56 479.28 479.79 479.54 0.27 717 983 1234 440124 963 592 366 148 0 19.05 NA 2 164 1 2 468 599 132 254.3987 0.7666 -2.2659 4.9704 -0.7803 10.0143 1.196 9.6424 0.7212 2 2 -0.3382 0 0 0 "pc" 21 10 0.3719 26.0069930069922 "0.9" 10 -0.3719 0.804988944023457 "21pc01_2_1_52" 1.27407544910025 0.254 257 10.306072035379 8.5527 "opposite to primary" 0.254 0 "after
overshoot" -0.3719
"18982" "21pc01" 32 1 3 2 1 11 0.5 0.90937556752528 0.77 493.01 493.79 494.31 494.08 0.29 783 1072 1301 454569 962 599 378.25 149.75 0 19.05 NA 2 60 1 2 445 549 105 15435.9557 32.457 2.7751 47.5144 2.69 10.9681 0.2646 -0.8886 4.1436 2 2 12.364 0 1 0.0096 "pc" 21 11 11.8567 371.683385579934 "0.9" 11 -11.8567 12.5900051993635 "21pc01_3_1_2" 0.871408543680861 0.6473 276 11.7116385987707 10.6528 "opposite to primary" 0.6473 0 "after
overshoot" -11.8567
"18983" "21pc01" 32 1 3 2 1 11 0.5 0.90937556752528 0.77 493.01 493.79 494.31 494.08 0.29 783 1072 1301 454569 962 599 378.25 149.75 0 19.05 NA 3 27 1 2 576 601 26 11846.6842 33.4683 -0.4101 35.5563 -0.4343 -5.464 5.7507 11.5275 -1.3805 3 3 -15.9835 0 0 0.08 "pc" 21 11 16.9915 1.03203960155491 "0.9" 11 16.9915 1.47784860523668 "21pc01_3_1_2" 0.871408543680861 0.6473 276 11.7116385987707 10.6528 "opposite to primary" 0.6473 0 "after
overshoot" 16.9915
"19013" "21pc01" 32 1 3 15 1 11 0.5 0.300000598707988 0.58 522.81 523.4 523.91 523.67 0.27 584 857 1101 484376 961 617 378 154.25 0 175 NA 3 168 1 2 489 517 29 237.188 2.0436 0.2256 2.5853 0.1777 11.4778 -1.5159 13.1798 -1.1843 2 2 1.0586 1 0 0 "pc" 21 11 1.702 3.56215989953955 "0.3" 11 1.702 2.48074475309331 "21pc01_3_1_15" 1.50660235297838 0.4443 263 11.505649016078 10.1097 "same as primary" 0.4443 0 "after
overshoot" 1.702
"19026" "21pc01" 32 1 3 21 -1 11 0.5 1.51875053634257 0.6 537.11 537.73 538.24 538.04 0.32 618 933 1135 498670 959 581 102 145.25 0 6.83 NA 4 222 1 2 574 590 17 144.0536 1.5587 3.0403 1.566 3.0215 -10.6022 -1.2182 -11.5069 -1.1172 3 2 -0.0757 1 0 0 "pc" 21 11 0.9047 2.27425842131724 "1.5" -11 -0.9047 1.22681842584793 "21pc01_3_1_21" 1.10163552956502 0.952199999999999 300 10.0472110031656 -10.041 "same as primary" -0.952199999999999 1 "after
undershoot" 0.9047
"19038" "21pc01" 32 1 3 28 -1 11 0.5 0.90937556752528 0.72 553.27 554.01 554.52 554.25 0.24 731 973 1248 514836 968 606 104.25 151.5 0 19.05 NA 3 211 1 2 491 520 30 197.5109 1.3004 -0.4121 2.0625 -0.2663 -11.3626 -1.3727 -10.2613 -1.7576 2 2 0.3774 0 0 0 "pc" 21 11 1.1013 3.03723110865968 "0.9" -11 1.1013 1.90652444253936 "21pc01_3_1_28" 1.37542541055486 -0.594099999999999 226 11.5743779498493 -11.9718 "opposite to primary" 0.594099999999999 0 "after
overshoot" -1.1013
"19059" "21pc01" 32 1 3 45 1 11 0.5 0.300000598707988 0.57 599.74 600.33 600.84 600.59 0.27 584 850 1101 561304 958 603 377.25 150.75 0 175 NA 2 202 1 2 517 527 11 87.1372 0.591 3.0537 0.6009 2.9983 11.8697 -0.9596 11.6275 -0.9148 2 2 -0.1951 0 0 0 "pc" 21 11 0.2422 0.278486834540647 "0.3" 11 -0.2422 1.10933101011375 "21pc01_3_1_45" 1.54673401074652 1.2811 256 12.4736220184254 10.844 "opposite to primary" 1.2811 0 "after
overshoot" -0.2422
"19072" "21pc01" 32 1 4 1 1 12 0.5 0.90937556752528 0.74 635.79 636.54 637.06 636.82 0.28 750 1033 1267 597350 951 587 388 146.75 0 19.05 NA 2 205 1 2 542 572 31 267.5329 2.2914 -3.0972 2.8443 -3.0566 13.6855 0.5715 11.6978 0.5039 2 2 -1.6252 0 0 0 "pc" 21 12 1.9877 1.17929397804806 "0.9" 12 -1.9877 0.587571314820592 "21pc01_4_1_1" 2.68587264217796 2.6271 272 14.8995355254081 13.4996 "opposite to primary" 2.6271 0 "after
overshoot" -1.9877
"19077" "21pc01" 32 1 4 3 -1 12 0.5 0.90937556752528 0.66 640.26 640.94 641.46 641.26 0.31 684 994 1201 601820 959 616 89.5 154 0 19.05 NA 3 11 1 2 356 387 32 205.44 1.4517 -0.1993 2.3719 -0.1717 -13.0719 -0.7547 -11.7368 -1.0057 2 2 -0.403 0 0 0 "pc" 21 12 1.3351 1.24554529340424 "0.9" -12 1.3351 1.03957045456284 "21pc01_4_1_3" 1.11788887640946 -0.9077 292 12.8458999588404 -13.7844 "opposite to primary" 0.9077 0 "after
overshoot" -1.3351
"19088" "21pc01" 32 1 4 8 -1 12 0.5 0.300000598707988 0.74 651.59 652.34 652.85 652.65 0.32 751 1067 1267 613146 967 599 91.5 149.75 0 175 NA 3 12 1 2 368 428 61 137.1019 0.4987 -2.3081 2.1777 -2.9694 -12.7074 -1.0146 -13.1841 -1.3635 2 2 0.578 1 0 0 "pc" 21 12 0.476700000000001 0.67387616624258 "0.3" -12 -0.476700000000001 1.8058862256521 "21pc01_4_1_8" 1.00886947123996 -0.4519 301 12.4444153055622 -12.654 "same as primary" 0.4519 0 "after
overshoot" 0.476700000000001
"19089" "21pc01" 32 1 4 8 -1 12 0.5 0.300000598707988 0.74 651.59 652.34 652.85 652.65 0.32 751 1067 1267 613146 967 599 91.5 149.75 0 175 NA 4 162 1 2 590 599 10 174.0196 1.198 0.065 1.198 0.065 -12.8428 -1.2774 -12.0435 -1.221 3 3 -0.3754 0 0 0 "pc" 21 12 0.799300000000001 0.948386331276697 "0.3" -12 0.799300000000001 1.22177463142758 "21pc01_4_1_8" 1.00886947123996 -0.4519 301 12.4444153055622 -12.654 "opposite to primary" 0.4519 0 "after
overshoot" -0.799300000000001
"19103" "21pc01" 32 1 4 15 1 12 0.5 0.300000598707988 0.71 667.92 668.63 669.15 668.9 0.27 718 986 1235 629475 970 594 392.75 148.5 0 175 NA 2 210 1 2 530 557 28 210.1857 1.0889 -0.1435 1.8643 -0.1613 12.2812 -0.3804 13.2101 -0.5031 2 2 0.684 1 0 0 "pc" 21 12 0.928900000000001 3.30334281650071 "0.3" 12 0.928900000000001 1.31051578395684 "21pc01_4_1_15" 0.44174636387864 0.170299999999999 261 12.1997517276433 10.401 "same as primary" 0.170299999999999 0 "after
overshoot" 0.928900000000001
"19107" "21pc01" 32 1 4 17 1 10 0.5 0.300000598707988 0.57 672.75 673.34 673.86 673.58 0.25 584 828 1101 634313 963 587 366 146.75 0 175 NA 3 243 1 2 529 555 27 109.4613 1.2222 -0.7785 1.2321 -0.7705 9.75 -1.1411 10.2995 -1.8573 2 2 0.6963 1 0 0 "pc" 21 10 0.5495 2.198 "0.3" 10 0.5495 1.88129305000577 "21pc01_4_1_17" 0.868486229021508 0.1768 235 10.2070548554832 8.7156 "same as primary" 0.1768 0 "after
overshoot" 0.5495
"19108" "21pc01" 32 1 4 17 1 10 0.5 0.300000598707988 0.57 672.75 673.34 673.86 673.58 0.25 584 828 1101 634313 963 587 366 146.75 0 175 NA 4 24 1 2 579 600 22 139.5832 0.9751 -1.6199 1.1216 -2.0862 10.3707 -2.2076 10.4915 -3.0569 3 3 0.8577 1 0 0 "pc" 21 10 0.120800000000001 0.325869975721611 "0.3" 10 0.120800000000001 3.09616050294554 "21pc01_4_1_17" 0.868486229021508 0.1768 235 10.2070548554832 8.7156 "same as primary" 0.1768 0 "after
overshoot" 0.120800000000001
"19149" "21pc01" 32 1 4 43 1 12 0.5 0.90937556752528 0.54 736.46 737.01 737.53 737.28 0.27 550 822 1067 698014 967 609 392 152.25 0 19.05 NA 3 168 1 2 488 519 32 220.9772 2.3397 -0.0632 2.6631 -0.081 10.9992 -0.6732 12.9407 -0.7822 2 2 -0.2313 1 0 0 "pc" 21 12 1.9415 1.93994804156675 "0.9" 12 1.9415 1.22341870592206 "21pc01_4_1_43" 1.37531786144149 -1.2561 262 10.5496078903055 9.1364 "same as primary" -1.2561 1 "after
undershoot" 1.9415
"19171" "21pc01" 32 1 5 1 1 10 0.5 0.90937556752528 0.53 785.88 786.43 786.95 786.72 0.29 550 839 1067 747437 959 610 365 152.5 0 19.05 NA 2 201 1 2 541 568 28 203.3592 1.9461 3.1272 2.2816 -3.0558 11.3526 1.1251 9.7908 1.1349 2 2 -0.5606 0 0 0 "pc" 21 10 1.5618 1.15466508945734 "0.9" 10 -1.5618 1.15402021212802 "21pc01_5_1_1" 2.36236534007761 2.063 279 12.326761707119 10.9294 "opposite to primary" 2.063 0 "after
overshoot" -1.5618
"19185" "21pc01" 32 1 5 9 -1 11 0.5 1.51875053634257 0.51 803.58 804.1 804.61 804.38 0.29 517 803 1035 765134 958 604 101.75 151 0 6.83 NA 4 166 1 2 507 537 31 299.8892 2.3221 -0.2139 3.1099 -0.1729 -12.2575 -1.3438 -10.3314 -1.7574 2 2 0.0625 0 0 0 "pc" 21 11 1.9261 1.53168986083499 "1.5" -11 1.9261 1.88028740356361 "21pc01_5_1_9" 1.99339819403952 -1.6644 271 12.7029010445248 -12.4157 "opposite to primary" 1.6644 0 "after
overshoot" -1.9261
"19194" "21pc01" 32 1 5 13 -1 10 0.5 0.90937556752528 0.6 812.37 812.99 813.5 813.22 0.24 617 852 1134 773925 958 609 114.25 152.25 0 19.05 NA 2 304 1 2 580 594 15 143.1858 1.4606 -3.0705 1.4608 -3.0691 -9.5051 -1.6047 -10.301 -1.6678 2 2 -0.0106 1 0 0 "pc" 21 10 0.7959 1.60820367751061 "0.9" -10 -0.7959 1.69474418128519 "21pc01_5_1_13" 1.83715561126433 1.0255 225 8.89493534482759 -8.2545 "same as primary" -1.0255 1 "after
undershoot" 0.7959
"19233" "21pc01" 32 1 5 35 1 10 0.5 1.51875053634257 0.64 868.5 869.15 869.67 869.43 0.28 650 924 1167 830054 946 590 361.75 147.5 0 6.83 NA 2 200 1 2 533 561 29 162.7791 1.2499 -2.9893 1.5861 -2.9849 9.6528 0.1361 8.5712 -0.0155 2 2 1.0762 0 0 0 "pc" 21 10 1.0816 3.11520737327188 "1.5" 10 -1.0816 1.42888407157474 "21pc01_5_1_35" 0.276712305472669 0.170299999999999 263 10.1860327933321 9.3246 "opposite to primary" 0.170299999999999 0 "after
overshoot" -1.0816
"19238" "21pc01" 32 1 5 37 -1 10 0.5 0.300000598707988 0.8 872.75 873.55 874.07 873.83 0.28 800 1077 1317 834307 965 591 116 147.75 0 175 NA 2 228 1 2 531 560 30 160.5342 1.5961 2.9935 1.9945 3.0202 -9.1177 -0.857 -10.4713 -0.6668 2 2 -0.2764 1 0 0 "pc" 21 10 1.3536 1.53417205032302 "0.3" -10 -1.3536 0.816545118165555 "21pc01_5_1_37" 2.03245935014701 1.8285 262 8.19857541156419 -8.3218 "same as primary" -1.8285 1 "after
undershoot" 1.3536
"19247" "21pc01" 32 1 5 43 -1 10 0.5 0.300000598707988 0.7 886.32 887.03 887.55 887.33 0.3 717 1018 1234 847868 970 598 117.25 149.5 0 175 NA 4 203 1 2 574 588 15 158.4038 1.6583 3.0331 1.662 3.014 -9.5087 -1.837 -10.3659 -1.7291 2 2 -0.0417 1 0 0 "pc" 21 10 0.857200000000001 1.74475880317525 "0.3" -10 -0.857200000000001 1.76739062462151 "21pc01_5_1_43" 2.1863712059026 0.863099999999999 284 9.16984870490242 -9.5338 "same as primary" -0.863099999999999 1 "after
undershoot" 0.857200000000001
"19263" "21pc01" 32 1 6 3 1 12 0.5 0.300000598707988 0.59 923.66 924.26 924.78 924.53 0.27 600 871 1118 885214 947 590 387 147.5 0 175 NA 3 222 1 2 548 561 14 129.4138 0.9499 2.9706 0.9524 2.9561 12.3312 0.6436 11.8585 0.7181 2 2 -0.2102 0 0 0 "pc" 21 12 0.472700000000001 1.42723429951691 "0.3" 12 -0.472700000000001 0.731908368581751 "21pc01_6_1_3" 1.04334351965209 0.863300000000001 260 12.9455813359134 11.8191 "opposite to primary" 0.863300000000001 0 "after
overshoot" -0.472700000000001
"19280" "21pc01" 32 1 6 14 1 12 0.5 1.51875053634257 0.54 948.73 949.28 949.8 949.59 0.31 551 861 1068 910284 961 588 390.5 147 0 6.83 NA 2 12 1 2 358 365 8 62.3547 0.3421 2.8088 0.3421 2.8088 12.4171 0.3102 12.3374 0.3603 2 2 -0.0639 0 0 0 "pc" 21 12 0.079699999999999 0.191081275473505 "1.5" 12 -0.079699999999999 0.493614069896716 "21pc01_6_1_14" 0.273351934326429 0.1248 298 12.1349809371874 11.2197 "opposite to primary" 0.1248 0 "after
overshoot" -0.079699999999999
"19285" "21pc01" 32 1 6 17 -1 11 0.5 0.300000598707988 0.5 955.14 955.66 956.17 955.96 0.3 517 817 1035 916689 955 609 101 152.25 0 175 NA 2 229 1 2 570 601 32 182.3411 1.2818 3.0574 1.7958 3.0626 -10.4824 -1.6132 -11.4752 -1.5332 2 2 -0.154 1 0 0 "pc" 21 11 0.992799999999999 1.91808346213292 "0.3" -11 -0.992799999999999 1.60515335092944 "21pc01_6_1_17" 1.68095498155067 0.6754 284 10.3096572166625 -10.0865 "same as primary" -0.6754 1 "after
undershoot" 0.992799999999999
"19309" "21pc01" 32 1 6 31 -1 10 0.5 1.51875053634257 0.65 986.53 987.18 987.7 987.49 0.3 651 955 1168 948081 942 614 110.25 153.5 0 6.83 NA 2 149 1 2 503 547 45 221.9883 2.0887 3.1091 2.5575 3.0799 -10.0542 -2.0298 -11.6982 -2.0024 2 2 0.4061 1 0 0 "pc" 21 10 1.644 30.3321033210333 "1.5" -10 -1.644 2.62554546713631 "21pc01_6_1_31" 2.1986175952175 0.202199999999999 289 9.78601815988317 -9.2472 "same as primary" -0.202199999999999 1 "after
undershoot" 1.644
"19316" "21pc01" 32 1 6 38 -1 11 0.5 0.300000598707988 0.73 1002.9 1003.65 1004.16 1003.9 0.26 751 1006 1268 964444 975 597 106 149.25 0 175 NA 2 189 1 2 487 523 37 185.2117 1.4927 3.0532 1.9331 3.034 -9.6425 -1.3015 -10.9908 -1.1517 2 2 -0.4756 1 0 0 "pc" 21 11 1.3483 0.993222836095764 "0.3" -11 -1.3483 1.15173674509412 "21pc01_6_1_38" 2.13760016841317 1.6082 239 9.44327111768174 -9.7555 "same as primary" -1.6082 1 "after
undershoot" 1.3483
"19323" "21pc01" 32 1 6 42 -1 10 0.5 1.51875053634257 0.71 1011.92 1012.64 1013.15 1012.91 0.27 718 991 1234 973468 947 577 111.5 144.25 0 6.83 NA 2 185 1 2 485 505 21 201.0064 2.7502 -2.9798 2.7502 -2.9798 -8.3412 0.0875 -10.2393 -0.2602 2 2 -1.2333 1 0 0 "pc" 21 10 1.8981 1.14426091150229 "1.5" -10 -1.8981 0.35350888249095 "21pc01_6_1_42" 2.42570296821354 2.4192 259 7.39809417281507 -6.8786 "same as primary" -2.4192 1 "after
undershoot" 1.8981
"19324" "21pc01" 32 1 6 42 -1 10 0.5 1.51875053634257 0.71 1011.92 1012.64 1013.15 1012.91 0.27 718 991 1234 973468 947 577 111.5 144.25 0 6.83 NA 3 63 1 2 568 600 33 136.9376 2.559 -1.9103 2.559 -1.9103 -10.6232 -0.6515 -11.4257 -2.8989 3 3 2.3861 1 0 0 "pc" 21 10 0.8025 1.28770860077022 "1.5" -10 -0.8025 3.2305172496057 "21pc01_6_1_42" 2.42570296821354 2.4192 259 7.39809417281507 -6.8786 "same as primary" -2.4192 1 "after
undershoot" 0.8025
"19326" "21pc01" 32 1 6 43 1 12 0.5 0.90937556752528 0.52 1014.27 1014.81 1015.32 1015.09 0.28 534 816 1051 975820 958 602 389.75 150.5 0 19.05 NA 2 134 1 2 454 526 73 117.1941 1.741 0.188 3.0152 0.394 12.8193 -1.4546 14.7415 -1.1735 2 2 1.3506 1 0 0 "pc" 21 12 1.9222 2.34614915171488 "0.9" 12 1.9222 2.98210068575828 "21pc01_6_1_43" 0.973685272559877 0.920500000000001 271 13.0204816939664 11.7448 "same as primary" 0.920500000000001 0 "after
overshoot" 1.9222
"19327" "21pc01" 32 1 6 43 1 12 0.5 0.90937556752528 0.52 1014.27 1014.81 1015.32 1015.09 0.28 534 816 1051 975820 958 602 389.75 150.5 0 19.05 NA 3 14 1 2 540 571 32 79.4813 1.3521 2.8665 1.3617 2.8426 14.4307 -0.9542 13.3416 -0.6317 3 3 -1.1315 0 0 0 "pc" 21 12 1.0891 0.4480602295635 "0.9" 12 -1.0891 1.482880794265 "21pc01_6_1_43" 0.973685272559877 0.920500000000001 271 13.0204816939664 11.7448 "opposite to primary" 0.920500000000001 0 "after
overshoot" -1.0891
